misura,data,latitudine,longitudine,altezza,angolo_sole,al_sole,mag_x,mag_y,mag_z
5090,2020-04-11 06:00:52,-37.015972222222224,-7.076333333333333,434794.5625,-10.762715834650843,False,-27.58124923706055,-4.313782691955566,40.2681884765625
5091,2020-04-11 06:00:53,-36.97541666666667,-7.017833333333333,434776.6875,-10.710891774323374,False,-27.58202362060547,-4.300825119018556,40.42329788208008
5092,2020-04-11 06:00:54,-36.93486111111111,-6.959444444444444,434758.78125,-10.65906344512767,False,-27.567068099975586,-4.373949050903319,40.14065551757813
5093,2020-04-11 06:00:55,-36.89425,-6.901083333333334,434740.875,-10.607230847063734,False,-27.65957450866699,-4.3810205459594735,40.173828125
5094,2020-04-11 06:00:56,-36.853611111111114,-6.842805555555556,434722.9375,-10.555392272584275,False,-27.67008972167969,-4.337043285369873,40.25263214111328
5095,2020-04-11 06:00:57,-36.812916666666666,-6.784611111111111,434705.0,-10.503549429236589,False,-27.618335723876953,-4.403573989868164,40.12330627441406
5096,2020-04-11 06:00:58,-36.77222222222222,-6.726444444444445,434687.0625,-10.451702317020668,False,-27.68901062011719,-4.2805514335632315,40.04568099975586
5097,2020-04-11 06:00:59,-36.73147222222222,-6.668388888888889,434669.09375,-10.39985008216287,False,-27.68696212768555,-4.273530960083009,40.105167388916016
5098,2020-04-11 06:01:00,-36.69072222222222,-6.610361111111111,434651.09375,-10.347992724663193,False,-27.710920333862305,-4.1276822090148935,40.481788635253906
5099,2020-04-11 06:01:02,-36.60908333333334,-6.494527777777778,434615.09375,-10.2442643492855,False,-27.632293701171875,-4.045567989349365,40.56874084472656
5100,2020-04-11 06:01:03,-36.56819444444445,-6.4367222222222225,434597.09375,-10.192393331407489,False,-27.695375442504886,-4.157301425933838,40.291805267333984
5101,2020-04-11 06:01:04,-36.52730555555556,-6.378972222222222,434579.0625,-10.14051804466124,False,-27.787097930908203,-4.037586212158203,40.07349395751953
5102,2020-04-11 06:01:05,-36.486361111111115,-6.3212777777777776,434561.0,-10.088637635273113,False,-27.64142417907715,-4.1545586585998535,40.23555755615234
5103,2020-04-11 06:01:06,-36.44541666666667,-6.2636666666666665,434542.96875,-10.03675295701676,False,-27.53776359558105,-4.0949792861938485,40.1048698425293
5104,2020-04-11 06:01:07,-36.40441666666666,-6.206111111111111,434524.875,-9.984863156118527,False,-27.5847225189209,-4.158252239227295,40.03642654418945
5105,2020-04-11 06:01:08,-36.36338888888889,-6.148611111111111,434506.8125,-9.932969940125707,False,-27.55983543395996,-4.097248554229736,40.03974151611328
5106,2020-04-11 06:01:09,-36.32230555555556,-6.091194444444445,434488.71875,-9.881070747717368,False,-27.435850143432614,-4.392804145812988,39.74816131591797
5107,2020-04-11 06:01:10,-36.28122222222222,-6.033833333333333,434470.59375,-9.82916814021444,False,-27.47121810913086,-4.386560916900635,40.02540969848633
5108,2020-04-11 06:01:11,-36.24011111111111,-5.976527777777778,434452.46875,-9.777260410069637,False,-27.468366622924805,-4.437933444976807,40.10616683959961
5109,2020-04-11 06:01:12,-36.19894444444444,-5.919305555555556,434434.34375,-9.725349264830246,False,-27.41002082824707,-4.344085693359375,40.00764465332031
5110,2020-04-11 06:01:13,-36.15775,-5.862138888888889,434416.21875,-9.67343299694898,False,-27.353931427001953,-4.275002956390382,40.00040054321289
5111,2020-04-11 06:01:14,-36.116527777777776,-5.805055555555556,434398.0625,-9.62151246019948,False,-27.25165367126465,-4.243518829345703,40.124977111816406
5112,2020-04-11 06:01:15,-36.07530555555556,-5.748,434379.875,-9.569587654581749,False,-27.256242752075195,-4.22748613357544,39.9484977722168
5113,2020-04-11 06:01:17,-35.992694444444446,-5.63411111111111,434343.5,-9.465724382967954,False,-27.287761688232425,-4.271592140197754,40.122066497802734
5114,2020-04-11 06:01:18,-35.95136111111111,-5.577277777777778,434325.3125,-9.41378677074553,False,-27.25809097290039,-4.149492740631104,40.136619567871094
5115,2020-04-11 06:01:19,-35.90997222222222,-5.5205,434307.09375,-9.361844889654874,False,-27.42121505737305,-4.2405619621276855,40.102149963378906
5116,2020-04-11 06:01:20,-35.86858333333333,-5.463777777777778,434288.875,-9.309897885922343,False,-27.497722625732425,-4.229562282562257,40.040225982666016
5117,2020-04-11 06:01:21,-35.82713888888889,-5.407138888888889,434270.625,-9.257948320868874,False,-27.54142951965332,-4.277324199676514,39.975528717041016
5118,2020-04-11 06:01:22,-35.785666666666664,-5.350527777777778,434252.375,-9.205992779399876,False,-27.552959442138672,-4.197824478149413,40.01856231689453
5119,2020-04-11 06:01:23,-35.744166666666665,-5.294,434234.09375,-9.154034676609943,False,-27.62347412109375,-4.21259069442749,40.168212890625
5120,2020-04-11 06:01:24,-35.70263888888889,-5.237555555555556,434215.84375,-9.102071451178132,False,-27.59035301208496,-4.281838893890382,40.217369079589844
5121,2020-04-11 06:01:25,-35.66108333333333,-5.181138888888889,434197.5625,-9.050103956878091,False,-27.701824188232425,-4.245130538940431,40.27738571166992
5122,2020-04-11 06:01:26,-35.6195,-5.124805555555555,434179.25,-8.998133047483465,False,-27.741119384765625,-4.120363712310791,40.22233581542969
5123,2020-04-11 06:01:27,-35.57788888888889,-5.068527777777778,434160.9375,-8.946157869220604,False,-27.86717796325684,-4.312342166900635,40.217185974121094
5124,2020-04-11 06:01:28,-35.53622222222222,-5.012305555555556,434142.625,-8.894178422089517,False,-27.848283767700195,-4.388618469238281,40.16532897949219
5125,2020-04-11 06:01:29,-35.49455555555556,-4.956166666666667,434124.28125,-8.84219555986384,False,-27.83727836608887,-4.46068286895752,40.07014846801758
5126,2020-04-11 06:01:30,-35.45286111111111,-4.900083333333334,434105.9375,-8.790208428769938,False,-27.83599281311035,-4.3942813873291025,40.0057373046875
5127,2020-04-11 06:01:31,-35.41111111111111,-4.844055555555555,434087.59375,-8.7382170288078,False,-27.77442741394043,-4.567065238952637,39.82800674438477
5128,2020-04-11 06:01:33,-35.32752777777778,-4.732194444444445,434050.875,-8.634223129826124,False,-27.822465896606445,-4.3770060539245605,39.680946350097656
5129,2020-04-11 06:01:34,-35.285694444444445,-4.676361111111111,434032.46875,-8.58221977703294,False,-27.87860679626465,-4.428197383880615,39.76167678833008
5130,2020-04-11 06:01:35,-35.24386111111111,-4.620583333333334,434014.09375,-8.53021300914517,False,-27.74135589599609,-4.386746883392334,39.66051864624024
5131,2020-04-11 06:01:36,-35.20194444444445,-4.564861111111111,433995.6875,-8.478202826162816,False,-27.72673988342285,-4.205742835998535,39.59916305541992
5132,2020-04-11 06:01:37,-35.16002777777778,-4.509222222222222,433977.25,-8.426188374312227,False,-27.80842590332031,-4.13232946395874,39.38492202758789
5133,2020-04-11 06:01:38,-35.11808333333333,-4.453611111111111,433958.84375,-8.374170507367058,False,-27.75528335571289,-4.008524417877196,39.47981643676758
5134,2020-04-11 06:01:39,-35.07611111111112,-4.398083333333334,433940.40625,-8.322148371553656,False,-27.62579917907715,-3.904346704483032,39.31159973144531
5135,2020-04-11 06:01:40,-35.03411111111111,-4.342611111111111,433921.9375,-8.27012282064567,False,-27.476789474487305,-4.031127452850342,39.4816780090332
5136,2020-04-11 06:01:41,-34.99208333333333,-4.287222222222222,433903.5,-8.21809300086945,False,-27.46877098083496,-4.057841300964356,39.6707878112793
5137,2020-04-11 06:01:42,-34.95,-4.231861111111111,433885.03125,-8.165085610268276,False,-27.61785316467285,-4.059657096862793,39.69687271118164
5138,2020-04-11 06:01:43,-34.907916666666665,-4.176583333333333,433866.53125,-8.111560832837469,False,-27.76697540283203,-4.071566581726073,39.5958366394043
5139,2020-04-11 06:01:44,-34.86577777777778,-4.121361111111111,433848.0625,-8.057975437477781,False,-27.725566864013672,-4.003978729248047,39.33779525756836
5140,2020-04-11 06:01:45,-34.823638888888894,-4.066194444444444,433829.5625,-8.00432430154733,False,-27.617862701416016,-3.935068607330322,39.44661712646485
5141,2020-04-11 06:01:46,-34.781444444444446,-4.011111111111111,433811.03125,-7.950606571272472,False,-27.72422981262207,-3.877409219741821,39.61864471435547
5142,2020-04-11 06:01:48,-34.696999999999996,-3.9010833333333332,433774.0,-7.842955959763902,False,-27.758159637451172,-3.8599562644958496,39.677490234375
5143,2020-04-11 06:01:49,-34.65475,-3.846138888888889,433755.46875,-7.7890171021146655,False,-27.71728515625,-3.8740639686584473,39.373313903808594
5144,2020-04-11 06:01:50,-34.61244444444445,-3.7912777777777777,433736.90625,-7.734997135969034,False,-27.83991622924805,-3.974625825881958,39.56724166870117
5145,2020-04-11 06:01:51,-34.57011111111112,-3.7365,433718.34375,-7.6808935000060705,False,-27.75209045410156,-3.9786136150360103,39.63731002807617
5146,2020-04-11 06:01:52,-34.52775,-3.6817499999999996,433699.78125,-7.626701925357543,False,-27.8037052154541,-4.030369758605957,39.57062530517578
5147,2020-04-11 06:01:53,-34.48538888888889,-3.6270555555555557,433681.21875,-7.5724189969288656,False,-27.97399711608887,-4.23906946182251,39.55055236816406
5148,2020-04-11 06:01:54,-34.44297222222222,-3.5724444444444443,433662.625,-7.518039592078163,False,-27.9262809753418,-4.05875301361084,39.35890197753906
5149,2020-04-11 06:01:55,-34.400527777777775,-3.517888888888889,433644.03125,-7.463559441937202,False,-27.80524635314941,-4.045427322387694,39.24005126953125
5150,2020-04-11 06:01:56,-34.35805555555556,-3.463388888888889,433625.40625,-7.4089725700904605,False,-27.72341728210449,-4.108549118041991,39.381752014160156
5151,2020-04-11 06:01:57,-34.315555555555555,-3.4089444444444443,433606.8125,-7.354274707669708,False,-27.60825538635254,-4.024138450622559,39.373985290527344
5152,2020-04-11 06:01:58,-34.27305555555555,-3.3545555555555557,433588.1875,-7.299459878259416,False,-27.615835189819336,-4.061917304992677,39.26565170288086
5153,2020-04-11 06:01:59,-34.2305,-3.300222222222222,433569.5625,-7.244522105444063,False,-27.66462516784668,-4.012336254119873,39.08698272705078
5154,2020-04-11 06:02:00,-34.187916666666666,-3.2459722222222225,433550.90625,-7.18945541280813,False,-27.74091911315918,-4.001019477844238,39.17220306396485
5155,2020-04-11 06:02:01,-34.14530555555555,-3.19175,433532.25,-7.13425297016244,False,-27.889509201049805,-3.917335987091065,39.20918273925781
5156,2020-04-11 06:02:03,-34.059999999999995,-3.083527777777778,433494.9375,-7.023410525877358,False,-27.914669036865234,-3.744295358657837,39.11676025390625
5157,2020-04-11 06:02:04,-34.01733333333333,-3.0295,433476.25,-6.967753875651862,False,-27.90126609802246,-3.5328149795532227,38.95513916015625
5158,2020-04-11 06:02:05,-33.974611111111116,-2.9755277777777778,433457.59375,-6.911929032018056,False,-27.99191856384277,-3.7458670139312735,38.98477554321289
5159,2020-04-11 06:02:06,-33.93186111111111,-2.921611111111111,433438.875,-6.855926603465829,False,-27.860797882080078,-3.784214019775391,39.07234573364258
5160,2020-04-11 06:02:07,-33.88908333333333,-2.86775,433420.1875,-6.799703474426045,False,-27.75632667541504,-3.8036513328552246,39.154335021972656
5161,2020-04-11 06:02:08,-33.84627777777778,-2.813944444444444,433401.46875,-6.743306175562428,False,-27.5898551940918,-3.961418628692627,39.26041030883789
5162,2020-04-11 06:02:09,-33.80347222222222,-2.760222222222222,433382.75,-6.686696713947715,False,-27.94840431213379,-3.945159912109375,39.31978225708008
5163,2020-04-11 06:02:10,-33.76061111111111,-2.706527777777778,433364.03125,-6.629861002316747,False,-28.10309410095215,-3.899988412857056,39.28054428100586
5164,2020-04-11 06:02:11,-33.71772222222222,-2.6529166666666666,433345.3125,-6.572785380291182,False,-28.36036491394043,-3.86873197555542,39.62886047363281
5165,2020-04-11 06:02:12,-33.67483333333333,-2.5993333333333335,433326.5625,-6.515454053058564,False,-28.380943298339844,-3.7609293460845943,39.60116958618164
5166,2020-04-11 06:02:13,-33.63188888888889,-2.5458333333333334,433307.8125,-6.457850798919615,False,-28.342803955078125,-3.9070003032684326,39.7280502319336
5167,2020-04-11 06:02:14,-33.58891666666667,-2.4923888888888888,433289.0625,-6.399956407967294,False,-28.192928314208984,-3.7820508480072017,39.44043731689453
5168,2020-04-11 06:02:15,-33.545944444444444,-2.439,433270.28125,-6.341751243407737,False,-28.22887420654297,-3.736772298812866,39.39934158325195
5169,2020-04-11 06:02:16,-33.502916666666664,-2.385666666666667,433251.5,-6.283213534012967,False,-28.127275466918945,-3.747676372528076,39.4145736694336
5170,2020-04-11 06:02:18,-33.416805555555555,-2.279166666666667,433213.9375,-6.16504229674846,False,-28.127559661865234,-3.710015296936035,39.3895378112793
5171,2020-04-11 06:02:19,-33.37372222222222,-2.226,433195.15625,-6.105353700478543,False,-28.10645866394043,-3.6972038745880127,39.40198516845703
5172,2020-04-11 06:02:20,-33.33058333333334,-2.1728888888888886,433176.34375,-6.04522071502575,False,-27.982275009155273,-3.6936190128326416,39.24215316772461
5173,2020-04-11 06:02:21,-33.28744444444444,-2.1198333333333332,433157.53125,-5.984608762557412,False,-28.24924087524414,-3.855035305023194,39.2873420715332
5174,2020-04-11 06:02:22,-33.24427777777778,-2.0668333333333337,433138.71875,-5.92347771571215,False,-28.17282676696777,-3.767958402633667,39.11906814575195
5175,2020-04-11 06:02:23,-33.201055555555556,-2.013888888888889,433119.875,-5.861784032034009,False,-28.30396270751953,-3.7409098148345943,39.08749771118164
5176,2020-04-11 06:02:24,-33.15783333333333,-1.9609999999999999,433101.0625,-5.7994786195383305,False,-28.311906814575195,-3.70954155921936,39.104923248291016
5177,2020-04-11 06:02:25,-33.114583333333336,-1.9081944444444443,433082.21875,-5.736505129164459,False,-28.50826644897461,-3.828420162200928,39.18629837036133
5178,2020-04-11 06:02:26,-33.07130555555556,-1.8554166666666667,433063.375,-5.6728029429835125,False,-28.401079177856445,-3.910800218582153,39.36214447021485
5179,2020-04-11 06:02:27,-33.028,-1.8026944444444446,433044.5,-5.6082994902355585,False,-28.41960144042969,-3.918049097061157,39.25077819824219
5180,2020-04-11 06:02:28,-32.98466666666667,-1.7500277777777777,433025.65625,-5.542915796858318,False,-28.268051147460934,-3.9774482250213614,39.3106803894043
5181,2020-04-11 06:02:29,-32.94130555555555,-1.6974444444444445,433006.78125,-5.4765588015243525,False,-28.227296829223636,-3.87192440032959,39.44959259033203
5182,2020-04-11 06:02:30,-32.89794444444444,-1.6448888888888888,432987.90625,-5.409122636301524,False,-28.19252967834473,-3.950221061706543,39.32198715209961
5183,2020-04-11 06:02:31,-32.85452777777778,-1.592388888888889,432969.03125,-5.340438254007876,False,-28.23139953613281,-3.978193283081055,39.25714492797852
5184,2020-04-11 06:02:32,-32.81108333333333,-1.539972222222222,432950.125,-5.270433937657122,False,-28.444320678710934,-4.116037368774413,39.12891387939453
5185,2020-04-11 06:02:34,-32.72413888888889,-1.43525,432912.34375,-5.1256492951784836,False,-28.47011375427246,-4.1835975646972665,39.112709045410156
5186,2020-04-11 06:02:35,-32.680638888888886,-1.3829722222222223,432893.4375,-5.050420737886318,False,-28.47917175292969,-3.995661973953247,39.15553283691406
5187,2020-04-11 06:02:36,-32.63708333333333,-1.3307499999999999,432874.5,-4.9729202889214745,False,-28.48184967041016,-3.929436922073364,39.0374641418457
5188,2020-04-11 06:02:37,-32.59352777777778,-1.2786111111111111,432855.59375,-4.892783813823832,False,-28.495004653930664,-3.8319127559661865,39.16736602783203
5189,2020-04-11 06:02:38,-32.54994444444444,-1.2265000000000001,432836.65625,-4.809553263032171,False,-28.631877899169922,-3.859506368637085,39.391021728515625
5190,2020-04-11 06:02:39,-32.50633333333333,-1.1744444444444446,432817.71875,-4.722653193108923,False,-28.497955322265625,-3.827336072921753,39.1129035949707
5191,2020-04-11 06:02:40,-32.462694444444445,-1.1224444444444446,432798.78125,-4.631347224284191,False,-28.449806213378906,-3.96515703201294,39.2061882019043
5192,2020-04-11 06:02:41,-32.41902777777778,-1.0705,432779.84375,-4.534677849413709,False,-28.35556983947754,-3.8896870613098153,39.09959411621094
5193,2020-04-11 06:02:42,-32.37533333333334,-1.0186111111111111,432760.90625,-4.431309339627913,False,-28.31453895568848,-3.998468160629273,39.20398712158203
5194,2020-04-11 06:02:43,-32.33163888888889,0.9667777777777777,432741.9375,-4.319671605191346,False,-28.27635383605957,-4.1872339248657235,39.359466552734375
5195,2020-04-11 06:02:44,-32.28788888888889,0.915,432722.96875,-4.197606306326287,False,-28.343219757080078,-4.1229209899902335,39.56006622314453
5196,2020-04-11 06:02:45,-32.24413888888889,0.8632777777777778,432704.0,-4.062738671635685,False,-28.21703720092773,-4.016845226287842,39.43833541870117
5197,2020-04-11 06:02:46,-32.200361111111114,0.8115833333333333,432685.03125,-3.913606186863511,False,-28.248979568481445,-4.031232833862306,39.257484436035156
5198,2020-04-11 06:02:47,-32.156527777777775,0.7599722222222223,432666.0625,-3.7530425267416745,False,-28.237728118896484,-4.162059783935547,39.25290298461914
5199,2020-04-11 06:02:49,-32.06883333333334,0.6568888888888889,432628.09375,-3.44485499988059,False,-28.36848449707031,-4.056251525878906,39.2725830078125
5200,2020-04-11 06:02:50,-32.02494444444444,0.6054444444444445,432609.09375,-3.3179485909978728,False,-28.4435977935791,-4.102375507354736,39.52131652832031
5201,2020-04-11 06:02:51,-31.981055555555553,0.5540277777777778,432590.09375,-3.20988667403522,False,-28.50035285949707,-4.138847351074219,39.5677375793457
5202,2020-04-11 06:02:52,-31.93711111111111,0.5026666666666667,432571.0625,-3.1167049645096747,False,-28.602825164794922,-4.0820794105529785,39.41748428344727
5203,2020-04-11 06:02:53,-31.893166666666666,0.4513888888888889,432552.0625,-3.0347922133410044,False,-28.47522163391113,-4.136124134063722,39.493309020996094
5204,2020-04-11 06:02:54,-31.849166666666665,0.40013888888888893,432533.0625,-2.9614242422674315,False,-28.425880432128906,-4.133167743682861,39.44435119628906
5205,2020-04-11 06:02:55,-31.80516666666667,0.34894444444444445,432514.03125,-2.894674511056189,False,-28.416261672973636,-4.068622589111328,39.48339080810547
5206,2020-04-11 06:02:56,-31.76113888888889,0.29780555555555555,432495.0,-2.8330644971953816,False,-28.32963752746582,-4.035472393035889,39.65347290039063
5207,2020-04-11 06:02:57,-31.71708333333333,0.24669444444444444,432475.96875,-2.7756264482569826,False,-28.24941062927246,-4.025270938873291,39.55014419555664
5208,2020-04-11 06:02:58,-31.673000000000002,0.19566666666666666,432456.9375,-2.721563366542216,False,-28.31189155578613,-4.083231449127196,39.57513427734375
5209,2020-04-11 06:02:59,-31.628888888888888,0.14469444444444443,432437.875,-2.6702823062537604,False,-28.35573387145996,-3.8705937862396236,39.63902282714844
5210,2020-04-11 06:03:00,-31.584777777777777,0.09375,432418.84375,-2.6213237237265203,False,-28.2585391998291,-3.7530128955841056,39.65449142456055
5211,2020-04-11 06:03:01,-31.54061111111111,0.042861111111111114,432399.78125,-2.57432348450037,False,-28.20219993591309,-3.811059474945069,39.75154495239258
5212,2020-04-11 06:03:02,-31.496444444444446,0.007944444444444445,432380.75,-2.5289881038844104,False,-28.02084541320801,-3.867443084716797,40.57672119140625
5213,2020-04-11 06:03:03,-31.45225,0.058722222222222224,432361.6875,-2.4850759639367523,False,-28.15299415588379,-3.899680137634277,40.20837020874024
5214,2020-04-11 06:03:05,-31.36377777777778,0.1601388888888889,432323.5625,-2.4007641088221154,False,-28.058950424194336,-4.058515548706056,40.0831298828125
5215,2020-04-11 06:03:06,-31.31952777777778,0.21075000000000002,432304.46875,-2.360049991509904,False,-28.116195678710934,-4.267838001251222,39.8695068359375
5216,2020-04-11 06:03:07,-31.275222222222222,0.26130555555555557,432285.40625,-2.320135433217407,False,-28.13692855834961,-4.109207630157472,39.82858657836914
5217,2020-04-11 06:03:08,-31.230916666666666,0.3118333333333333,432266.3125,-2.2809147794559013,False,-28.203798294067386,-4.037446975708009,39.64164733886719
5218,2020-04-11 06:03:09,-31.186583333333335,0.36230555555555555,432247.25,-2.2422977436622955,False,-28.26257133483887,-3.979159832000733,39.23506546020508
5219,2020-04-11 06:03:10,-31.142222222222223,0.41272222222222227,432228.15625,-2.204197240924672,False,-28.295568466186523,-3.933842658996582,39.26531219482422
5220,2020-04-11 06:03:11,-31.097833333333334,0.46308333333333335,432209.0625,-2.166566100249075,False,-28.40000343322754,-4.025817394256592,39.207916259765625
5221,2020-04-11 06:03:12,-31.053416666666667,0.5133888888888889,432189.96875,-2.12932577446005,False,-28.424549102783203,-3.948687314987183,39.3515853881836
5222,2020-04-11 06:03:13,-31.009,0.5636666666666668,432170.84375,-2.092423329591529,False,-28.45589256286621,-3.908740520477295,39.26950073242188
5223,2020-04-11 06:03:14,-30.96452777777778,0.6138611111111111,432151.75,-2.0558111677627333,False,-28.57555961608887,-4.112099170684815,39.20367431640625
5224,2020-04-11 06:03:15,-30.920055555555557,0.6640277777777778,432132.65625,-2.0194457465177043,False,-28.671539306640625,-4.1626501083374015,39.33605194091797
5225,2020-04-11 06:03:16,-30.875555555555557,0.7141388888888889,432113.53125,-1.9832965434485887,False,-28.67123031616211,-4.344496726989746,39.24933624267578
5226,2020-04-11 06:03:17,-30.831027777777777,0.7642222222222222,432094.4375,-1.9473020868528563,False,-28.60990333557129,-4.333350658416748,39.27081298828125
5227,2020-04-11 06:03:18,-30.7865,0.8142222222222223,432075.3125,-1.9114504238994596,False,-28.6154899597168,-4.1429524421691895,39.17499923706055
5228,2020-04-11 06:03:20,-30.697333333333333,0.9140833333333334,432037.0625,-1.840048693533204,False,-28.65339279174805,-4.170189380645752,39.00397491455078
5229,2020-04-11 06:03:21,-30.65272222222222,0.9639444444444444,432017.9375,-1.804451668569801,False,-28.76239585876465,-4.117766380310059,38.9284553527832
5230,2020-04-11 06:03:22,-30.608083333333333,1.0137777777777779,431998.8125,-1.768873319904911,False,-28.816762924194336,-4.24647855758667,39.22367477416992
5231,2020-04-11 06:03:23,-30.563444444444446,1.0635277777777778,431979.6875,-1.7333134340951204,False,-28.82262420654297,-4.152412414550781,39.35075378417969
5232,2020-04-11 06:03:24,-30.51875,1.11325,431960.53125,-1.6977442634969269,False,-28.773910522460934,-4.183831691741943,39.0748291015625
5233,2020-04-11 06:03:25,-30.474055555555555,1.1628888888888889,431941.40625,-1.6621458511513494,False,-28.64108085632324,-4.11570405960083,39.23146057128906
5234,2020-04-11 06:03:26,-30.429333333333336,1.2125,431922.25,-1.626502935854461,False,-28.552927017211914,-4.24677324295044,39.31290054321289
5235,2020-04-11 06:03:27,-30.38458333333333,1.2620833333333332,431903.125,-1.5908022841147453,False,-28.580814361572266,-4.130783557891847,39.49613952636719
5236,2020-04-11 06:03:28,-30.339805555555554,1.3115833333333333,431883.96875,-1.5550528605554863,False,-28.73949813842773,-4.086862087249757,39.68476486206055
5237,2020-04-11 06:03:29,-30.29502777777778,1.3610555555555557,431864.8125,-1.5191992766113855,False,-28.57016181945801,-4.128364562988281,39.53933334350586
5238,2020-04-11 06:03:30,-30.250194444444446,1.4104722222222221,431845.65625,-1.4832471885328482,False,-28.597354888916016,-4.1590938568115225,39.38769912719727
5239,2020-04-11 06:03:31,-30.20536111111111,1.4598333333333333,431826.5,-1.4471706629453698,False,-28.69975280761719,-4.1097164154052725,39.41743850708008
5240,2020-04-11 06:03:32,-30.160527777777776,1.5091666666666668,431807.34375,-1.4109963802753955,False,-28.75917816162109,-4.1495022773742685,39.46191787719727
5241,2020-04-11 06:03:33,-30.115638888888892,1.5584444444444445,431788.1875,-1.3746937113933662,False,-28.730207443237305,-4.052520751953125,39.39972305297852
5242,2020-04-11 06:03:35,-30.025805555555554,1.6568333333333332,431749.875,-1.3016387550828503,False,-28.67923355102539,-3.9534482955932617,39.558589935302734
5243,2020-04-11 06:03:36,-29.98086111111111,1.7059444444444445,431730.6875,-1.2648840130551309,False,-28.62259864807129,-3.913243293762207,39.48512268066406
5244,2020-04-11 06:03:37,-29.935916666666667,1.7550277777777779,431711.53125,-1.227966840591212,False,-28.63924598693848,-3.778818607330322,39.45131301879883
5245,2020-04-11 06:03:38,-29.890916666666666,1.8040555555555555,431692.375,-1.1908810478321579,False,-28.673452377319336,-3.743483543395996,39.18275833129883
5246,2020-04-11 06:03:39,-29.845916666666664,1.8530555555555557,431673.1875,-1.1536204449190346,False,-28.618261337280273,-3.8243701457977295,39.25049591064453
5247,2020-04-11 06:03:40,-29.80088888888889,1.9019722222222222,431654.03125,-1.116180122653375,False,-28.469615936279297,-3.941282033920288,39.29357528686523
5248,2020-04-11 06:03:41,-29.75583333333333,1.9508611111111112,431634.84375,-1.078554851671596,False,-28.25685691833496,-3.8108859062194815,39.370113372802734
5249,2020-04-11 06:03:42,-29.71075,1.9996944444444444,431615.65625,-1.040740256383761,False,-28.28304672241211,-3.804628849029541,39.2625617980957
5250,2020-04-11 06:03:43,-29.665666666666667,2.0484999999999998,431596.5,-1.0027330284169904,False,-28.35827445983887,-3.574471235275269,39.5148811340332
5251,2020-04-11 06:03:44,-29.620555555555555,2.0972222222222223,431577.3125,-0.9645293257898762,False,-28.48284721374512,-3.6136045455932617,39.32417297363281
5252,2020-04-11 06:03:45,-29.575416666666666,2.1459444444444444,431558.125,-0.9261259468512448,False,-28.5126895904541,-3.7364249229431152,39.27799987792969
5253,2020-04-11 06:03:46,-29.53025,2.194583333333333,431538.9375,-0.887520597084422,False,-28.541561126708984,-3.862003326416016,38.99009323120117
5254,2020-04-11 06:03:47,-29.485083333333336,2.2431944444444447,431519.75,-0.8487112487769979,False,-28.564794540405273,-3.776901483535767,38.8907470703125
5255,2020-04-11 06:03:48,-29.439888888888888,2.29175,431500.5625,-0.8096959275774157,False,-28.634246826171875,-3.663942575454712,39.1142463684082
5256,2020-04-11 06:03:50,-29.349416666666666,2.3886944444444445,431462.21875,-0.7310419236947818,False,-28.67486000061035,-3.607875108718872,39.37953567504883
5257,2020-04-11 06:03:51,-29.304166666666667,2.4371111111111112,431443.0,-0.6914205832889196,False,-28.69632148742676,-3.635799169540405,39.385440826416016
5258,2020-04-11 06:03:52,-29.25888888888889,2.4855,431423.8125,-0.6515668030078655,False,-28.680072784423828,-3.590752363204956,39.31147384643555
5259,2020-04-11 06:03:53,-29.213583333333332,2.5338055555555554,431404.625,-0.6115034212966566,False,-28.69198608398437,-3.570963144302368,39.1572151184082
5260,2020-04-11 06:03:54,-29.16825,2.5820833333333333,431385.4375,-0.5712300112684697,False,-28.56949234008789,-3.6359286308288574,39.02816390991211
5261,2020-04-11 06:03:55,-29.12291666666667,2.6303055555555557,431366.25,-0.5307472132535397,False,-28.744556427001953,-3.7235610485076895,38.98189163208008
5262,2020-04-11 06:03:56,-29.077555555555556,2.6784999999999997,431347.0625,-0.4900561478297772,False,-28.646806716918945,-3.690094470977783,38.960227966308594
5263,2020-04-11 06:03:57,-29.032166666666665,2.726638888888889,431327.875,-0.4491566549146235,False,-28.75040054321289,-3.7448999881744394,38.84251403808594
5264,2020-04-11 06:03:58,-28.98675,2.774722222222222,431308.6875,-0.4080506554987827,False,-28.66838264465332,-3.6384553909301762,38.579776763916016
5265,2020-04-11 06:03:59,-28.941333333333333,2.8227777777777776,431289.46875,-0.3667383630256664,False,-28.85022735595703,-3.4661035537719727,38.66779708862305
5266,2020-04-11 06:04:00,-28.895888888888887,2.8707777777777777,431270.28125,-0.3252220453315223,False,-28.87261390686035,-3.453787088394165,38.67310333251953
5267,2020-04-11 06:04:01,-28.850416666666668,2.918722222222222,431251.09375,-0.28350292971596713,False,-28.755651473999023,-3.4630236625671387,38.749183654785156
5268,2020-04-11 06:04:02,-28.804916666666667,2.9666388888888893,431231.90625,-0.2415821901177643,False,-28.958972930908203,-3.4608402252197266,38.93019104003906
5269,2020-04-11 06:04:03,-28.759416666666667,3.0145,431212.6875,-0.1994626813425435,False,-28.90367889404297,-3.439664363861084,39.05816650390625
5270,2020-04-11 06:04:05,-28.668333333333333,3.1100833333333333,431174.3125,-0.11463393298616688,False,-28.94986915588379,-3.534043550491333,39.13598251342773
